Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
329,1483137784.820781, e        ,4.998826,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x33c9,0xf724,Status,20,23,1248,1452,0.076923,1898.045654,2222.921875,0,0,0,0,0,0,266.760938,240.679781,415.483563,241.461141,CON,1868800,2048
330,1483137786.972411, e        ,4.848142,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x1d19,0xe038,Status,10,26,610,1590,0.076923,905.914001,2523.028320,0,0,0,0,0,0,517.357188,224.983922,483.947969,300.734250,CON,1868800,2048
331,1483137789.841776, e        ,4.977677,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x41c9,0x1c25,Status,14,18,868,1128,0.076923,1295.383423,1713.249023,0,0,0,0,0,0,370.424656,277.769219,458.817969,363.031250,CON,1868800,2048
332,1483137791.841900, e        ,4.999897,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2719,0x0f39,Status,10,26,610,1590,0.076923,878.418091,2446.450439,0,0,0,0,0,0,514.537094,193.124766,486.415687,219.407656,CON,1868800,2048
333,1483137794.842415, e        ,4.999330,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x53c9,0x4a25,Status,18,22,1126,1386,0.076923,1702.628174,2117.083740,0,0,0,0,0,0,239.332172,228.286000,392.218594,336.093906,CON,1868800,2048
334,1483137796.879225, e        ,4.963127,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3119,0x3c39,Status,10,25,610,1530,0.076923,884.925964,2367.862061,0,0,0,0,0,0,513.220000,200.022203,487.739625,201.577016,CON,1868800,2048
335,1483137800.114147, e        ,4.729728,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x5fc9,0x6b25,Status,12,16,732,996,0.076923,1134.948975,1579.794800,0,0,0,0,0,0,429.212500,312.633125,477.168187,249.746875,CON,1868800,2048
336,1483137801.879335, e        ,4.964505,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x3b19,0x6939,Status,10,25,610,1530,0.076923,884.680298,2367.204590,0,0,0,0,0,0,512.466688,200.059516,488.504937,214.456437,CON,1868800,2048
337,1483137805.265270, e        ,4.577618,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x6fc9,0x9325,Status,16,19,990,1194,0.076923,1623.551758,1978.321411,0,0,0,0,0,0,328.481875,263.105937,448.367000,231.819172,CON,1868800,2048
338,1483137806.879602, e        ,4.999072,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4519,0x9739,Status,10,26,610,1590,0.076923,878.563049,2446.854004,0,0,0,0,0,0,512.924906,193.647469,488.346563,250.021844,CON,1868800,2048
339,1483137810.480718, e        ,4.445873,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x88c9,0xcb25,Status,25,27,1588,1722,0.076923,2744.118164,2985.240723,0,0,0,0,0,0,216.282641,188.277703,377.282000,321.478000,CON,1868800,2048
340,1483137811.931582, e        ,4.947278,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4f19,0xc439,Status,10,25,610,1530,0.076923,887.760925,2375.447754,0,0,0,0,0,0,512.754500,200.007438,488.326312,314.011813,CON,1868800,2048
341,1483137815.927557, e        ,4.891267,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x96c9,0xf225,Status,14,19,868,1188,0.076923,1318.267944,1841.649658,0,0,0,0,0,0,371.100437,310.128312,463.998500,333.732344,CON,1868800,2048
342,1483137816.938773, e        ,4.981587,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x5819,0xf039,Status,9,25,556,1524,0.186441,794.927429,2351.058105,0,0,0,0,0,0,568.511313,200.793641,483.590062,342.400781,CON,1868800,2048
343,1483137820.841872, e        ,4.998786,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xb1c9,0x3026,Status,27,29,1710,1848,0.076923,2635.840088,2856.693604,0,0,0,0,0,0,201.994484,173.166687,366.865656,229.598531,CON,1868800,2048
344,1483137821.950075, e        ,4.948902,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6119,0x1d3a,Status,9,25,542,1530,-0.034483,779.162720,2374.668213,0,0,0,0,0,0,461.399875,200.011047,482.755812,310.247813,CON,1868800,2048
345,1483137826.576681, e        ,4.266802,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xc3c9,0x5b26,Status,18,19,1112,1200,0.076923,1970.562622,2131.807373,0,0,0,0,0,0,291.450000,263.306594,425.911063,376.718969,CON,1868800,2048
346,1483137827.074130, e        ,4.864250,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6b19,0x4a3a,Status,10,25,610,1530,0.076923,902.914062,2415.994141,0,0,0,0,0,0,512.721188,201.576125,488.260812,246.722016,CON,1868800,2048
347,1483137831.822475, e        ,4.996787,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xdac9,0x9226,Status,23,27,1466,1716,0.076923,2246.243408,2646.500488,0,0,0,0,0,0,237.642000,221.325141,398.638500,283.725312,CON,1868800,2048
348,1483137832.200949, e        ,4.727221,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7519,0x773a,Status,10,25,610,1530,0.076923,929.087097,2486.027100,0,0,0,0,0,0,515.367906,199.591594,485.730813,208.954266,CON,1868800,2048
349,1483137836.841679, e        ,4.998501,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xf1c9,0xca26,Status,23,27,1466,1716,0.076923,2245.473389,2645.593262,0,0,0,0,0,0,234.776094,185.959922,396.005656,243.218266,CON,1868800,2048
350,1483137837.354885, e        ,4.579900,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7f19,0xa43a,Status,10,25,610,1530,0.076923,958.972961,2565.995117,0,0,0,0,0,0,512.580812,200.264594,488.194750,204.464469,CON,1868800,2048
351,1483137842.480390, e        ,4.447389,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x8919,0xd13a,Status,10,25,610,1530,0.076923,987.545715,2642.449219,0,0,0,0,0,0,512.470688,199.719766,488.438125,229.153891,CON,1868800,2048
352,1483137842.650192, e        ,4.341375,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x05ca,0xf826,Status,20,22,1248,1392,0.076923,2185.482666,2448.993652,0,0,0,0,0,0,265.200156,232.468312,412.060406,379.350375,CON,1868800,2048
353,1483137847.605161, e        ,4.332922,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9319,0xfe3a,Status,10,25,610,1530,0.076923,1013.634705,2712.257568,0,0,0,0,0,0,512.595688,200.412156,488.338000,276.782844,CON,1868800,2048
354,1483137847.955072, e        ,4.862527,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x18ca,0x2727,Status,19,22,1180,1386,0.076923,1839.372803,2176.645996,0,0,0,0,0,0,277.690906,266.505281,418.704625,302.531437,CON,1868800,2048
355,1483137852.731478, e        ,4.196134,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9d19,0x2b3b,Status,10,25,610,1530,0.076923,1046.677734,2800.673096,0,0,0,0,0,0,513.205594,199.581156,487.984594,332.422188,CON,1868800,2048
356,1483137852.839524, e        ,4.978017,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x28ca,0x4f27,Status,16,19,990,1194,0.076923,1492.963989,1819.198364,0,0,0,0,0,0,327.729062,263.154844,443.658156,230.897766,CON,1868800,2048
357,1483137857.863154, e        ,4.162376,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xa719,0x573b,Status,10,25,610,1530,0.076923,1055.166626,2823.387451,0,0,0,0,0,0,516.315187,203.910562,484.666000,334.682937,CON,1868800,2048
358,1483137857.840104, e        ,4.999087,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x37ca,0x7727,Status,15,19,922,1188,0.076923,1377.851685,1801.929077,0,0,0,0,0,0,346.719469,264.297375,452.086125,293.591031,CON,1868800,2048
359,1483137862.818750, e        ,4.999022,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xb119,0x863b,Status,10,26,610,1590,0.076923,878.571838,2446.878662,0,0,0,0,0,0,512.396687,222.784469,488.881031,285.765250,CON,1868800,2048
360,1483137863.672092, e        ,4.435448,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x4dca,0xa927,Status,22,24,1384,1524,0.076923,2384.426514,2635.134033,0,0,0,0,0,0,245.244953,217.944453,397.476375,360.530031,CON,1868800,2048
361,1483137867.841615, e        ,4.998378,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xbb19,0xb53b,Status,10,26,610,1590,0.076923,878.685059,2447.193848,0,0,0,0,0,0,511.917188,193.162344,488.921125,221.036984,CON,1868800,2048
362,1483137868.817311, e        ,4.518521,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x5aca,0xcc27,Status,13,17,800,1062,0.076923,1308.392822,1770.490845,0,0,0,0,0,0,402.176312,307.565063,467.700688,278.963687,CON,1868800,2048
363,1483137872.880697, e        ,4.996541,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xc519,0xe33b,Status,10,26,610,1590,0.076923,879.008118,2448.093506,0,0,0,0,0,0,513.199594,193.740187,487.734562,200.199172,CON,1868800,2048
364,1483137873.817386, e        ,4.999460,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x6cca,0xf827,Status,18,20,1098,1254,0.076923,1659.379150,1907.405884,0,0,0,0,0,0,288.373219,275.919094,418.545406,245.422703,CON,1868800,2048
365,1483137877.936981, e        ,4.939738,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xcf19,0x103c,Status,10,25,610,1530,0.076923,889.116028,2379.073730,0,0,0,0,0,0,512.526906,199.979234,488.571875,210.211047,CON,1868800,2048
366,1483137878.839395, e        ,4.999820,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x76ca,0x1828,Status,10,16,610,990,0.076923,878.431580,1486.453491,0,0,0,0,0,0,512.513594,313.898062,488.455531,313.008719,CON,1868800,2048
367,1483137882.937127, e        ,4.990049,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xd919,0x3f3c,Status,10,26,610,1590,0.076923,880.151672,2451.278564,0,0,0,0,0,0,514.045406,194.248344,487.021906,247.659500,CON,1868800,2048
368,1483137884.652507, e        ,4.258771,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x87ca,0x4128,Status,17,20,1058,1260,0.076923,1870.962280,2248.536133,0,0,0,0,0,0,309.387750,253.588203,436.650812,380.122063,CON,1868800,2048
