Rank,StartTime,Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin
95,1483136547.937247, e        ,4.999962,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xb649,0xe80a,Status,11,5,664,330,0.076923,966.407349,422.403229,0,0,0,0,0,0,456.575469,999.957375,475.658906,0.637513,CON,1868800,2048
96,1483136548.915451, e        ,4.089572,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x5629,0xca15,Status,20,10,1210,725,-0.174603,2249.624268,1277.395264,0,0,0,0,0,0,249.498406,499.917500,378.375625,462.613906,CON,1868800,2048
97,1483136553.914887, e        ,4.999980,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xc149,0xed0a,Status,11,5,678,330,0.166667,987.203979,422.401703,0,0,0,0,0,0,543.423437,999.944813,475.652906,0.261809,CON,1868800,2048
98,1483136553.915472, e        ,4.999948,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x6b29,0xd415,Status,21,10,1278,725,-0.124620,1948.820312,1044.810913,0,0,0,0,0,0,281.447469,500.082688,395.930781,463.065812,CON,1868800,2048
99,1483136558.936532, e        ,4.978479,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xcb49,0xf20a,Status,10,5,610,330,0.076923,882.197144,424.225952,0,0,0,0,0,0,500.014406,1000.013812,477.812437,0.689413,CON,1868800,2048
100,1483136558.937821, e        ,4.999366,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7f29,0xdf15,Status,20,11,1210,791,-0.204893,1840.233398,1152.146118,0,0,0,0,0,0,250.002547,542.044437,380.375688,460.871344,CON,1868800,2048
101,1483136563.936601, e        ,4.978502,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xd549,0xf70a,Status,10,5,610,330,0.076923,882.193115,424.223999,0,0,0,0,0,0,500.009187,1000.178625,477.991906,2.121645,CON,1868800,2048
102,1483136563.937455, e        ,4.978091,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9329,0xe815,Status,20,9,1210,659,-0.141914,1848.098145,941.726501,0,0,0,0,0,0,250.003750,448.987563,379.740187,460.939188,CON,1868800,2048
103,1483136568.937476, e        ,4.999224,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xe049,0xfd0a,Status,11,6,664,396,-0.014085,966.549988,528.081909,0,0,0,0,0,0,456.508812,999.837688,475.739656,0.125859,CON,1868800,2048
104,1483136568.938288, e        ,4.999199,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xa829,0xf315,Status,21,11,1264,791,-0.204893,1926.708740,1152.184570,0,0,0,0,0,0,239.140047,541.742250,372.249219,460.695719,CON,1868800,2048
105,1483136573.955114, e        ,4.999937,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xbd29,0xfd15,Status,21,10,1276,725,-0.131498,1945.624512,1044.813110,0,0,0,0,0,0,238.931625,500.028188,373.420781,463.076250,CON,1868800,2048
106,1483136574.914869, e        ,4.021902,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xea49,0x020b,Status,10,5,610,330,0.076923,1092.020630,525.124695,0,0,0,0,0,0,500.007094,1000.011188,477.767750,0.379852,CON,1868800,2048
107,1483136578.974520, e        ,4.999548,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xd129,0x0816,Status,20,11,1210,804,-0.235294,1840.166382,1169.705811,0,0,0,0,0,0,250.000047,457.867813,379.255625,460.947625,CON,1868800,2048
108,1483136579.914878, e        ,4.021970,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xf449,0x070b,Status,10,5,610,330,0.076923,1092.002197,525.115845,0,0,0,0,0,0,500.007687,1000.016375,477.825063,0.333666,CON,1868800,2048
109,1483136584.005030, e        ,4.969525,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xe529,0x1216,Status,20,10,1210,725,-0.174603,1851.283569,1051.207153,0,0,0,0,0,0,250.000297,500.048688,379.264125,462.870938,CON,1868800,2048
110,1483136584.914989, e        ,4.999903,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xff49,0x0c0b,Status,11,5,678,330,0.166667,987.219116,422.408173,0,0,0,0,0,0,543.458562,1000.023187,475.887125,0.349471,CON,1868800,2048
111,1483136589.005053, e        ,4.969065,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xf929,0x1c16,Status,20,10,1210,725,-0.174603,1851.454834,1051.304321,0,0,0,0,0,0,250.000953,499.956313,380.355094,462.989469,CON,1868800,2048
112,1483136589.936777, e        ,4.978097,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x094a,0x110b,Status,10,5,610,330,0.076923,882.264832,424.258514,0,0,0,0,0,0,499.998187,999.998187,477.882500,0.393454,CON,1868800,2048
113,1483136594.005096, e        ,4.969518,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0d2a,0x2616,Status,20,10,1210,725,-0.174603,1851.286133,1051.208496,0,0,0,0,0,0,249.998406,500.049594,379.248719,462.909125,CON,1868800,2048
114,1483136594.936778, e        ,4.978094,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x134a,0x160b,Status,10,5,610,330,0.076923,882.265381,424.258759,0,0,0,0,0,0,499.999813,1000.057188,477.865500,0.317115,CON,1868800,2048
115,1483136599.015051, e        ,4.989972,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x222a,0x3016,Status,21,10,1264,725,-0.174603,1930.271362,1046.899658,0,0,0,0,0,0,240.475141,499.959594,372.551781,462.971938,CON,1868800,2048
116,1483136599.936985, e        ,4.999517,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x1d4a,0x1c0b,Status,10,6,610,396,-0.014085,878.484863,528.051025,0,0,0,0,0,0,499.999500,999.936187,477.673063,0.366816,CON,1868800,2048
117,1483136604.915411, e        ,4.099633,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x362a,0x3a16,Status,20,10,1210,725,-0.174603,2244.103271,1274.260376,0,0,0,0,0,0,250.501047,500.077187,379.001281,462.840375,CON,1868800,2048
118,1483136604.936859, e        ,4.999687,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x274a,0x210b,Status,10,5,610,330,0.076923,878.454956,422.426422,0,0,0,0,0,0,500.025188,1000.008812,477.860875,0.350102,CON,1868800,2048
119,1483136609.915552, e        ,4.999865,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4b2a,0x4416,Status,21,10,1278,725,-0.124620,1948.852539,1044.828247,0,0,0,0,0,0,280.970156,499.971187,396.221844,463.242719,CON,1868800,2048
120,1483136609.936943, e        ,4.999661,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x324a,0x260b,Status,11,5,664,330,0.076923,966.465515,422.428650,0,0,0,0,0,0,456.498625,999.948375,475.754375,0.443819,CON,1868800,2048
121,1483136614.937619, e        ,4.999612,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x5f2a,0x4f16,Status,20,11,1210,791,-0.204893,1840.142822,1152.089478,0,0,0,0,0,0,249.999703,542.048813,378.503719,461.272594,CON,1868800,2048
122,1483136615.914878, e        ,4.999993,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x3d4a,0x2b0b,Status,11,5,678,330,0.166667,987.201416,422.400604,0,0,0,0,0,0,543.478813,1000.002000,475.764844,2.124007,CON,1868800,2048
123,1483136619.937507, e        ,4.999887,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x732a,0x5916,Status,20,10,1210,725,-0.174603,1840.041626,1044.823608,0,0,0,0,0,0,250.001906,500.016313,379.243000,463.116594,CON,1868800,2048
124,1483136620.937370, e        ,4.999639,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x474a,0x310b,Status,10,6,610,396,-0.014085,878.463440,528.038147,0,0,0,0,0,0,500.010688,1000.118500,477.831750,0.412273,CON,1868800,2048
125,1483136624.937710, e        ,4.999932,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x882a,0x6316,Status,21,10,1264,725,-0.174603,1926.426270,1044.814209,0,0,0,0,0,0,239.152047,499.998812,373.268062,462.857000,CON,1868800,2048
126,1483136625.937334, e        ,4.999764,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x514a,0x360b,Status,10,5,610,330,0.076923,878.441467,422.419952,0,0,0,0,0,0,500.002500,1000.017812,477.672219,0.384739,CON,1868800,2048
127,1483136629.955123, e        ,4.999925,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9d2a,0x6d16,Status,21,10,1276,725,-0.131498,1945.629150,1044.815674,0,0,0,0,0,0,238.924094,500.010500,373.406563,463.103000,CON,1868800,2048
128,1483136630.937431, e        ,4.999178,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x5c4a,0x3b0b,Status,11,5,664,330,0.076923,966.558899,422.469452,0,0,0,0,0,0,456.509625,999.824000,475.816688,0.068337,CON,1868800,2048
129,1483136634.974483, e        ,4.999620,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xb12a,0x7816,Status,20,11,1210,804,-0.235294,1840.139893,1169.688965,0,0,0,0,0,0,249.999750,457.874188,379.248531,460.948906,CON,1868800,2048
130,1483136636.914868, e        ,4.021705,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x664a,0x400b,Status,10,5,610,330,0.076923,1092.074097,525.150391,0,0,0,0,0,0,499.996406,1000.007187,477.766844,0.399640,CON,1868800,2048
131,1483136640.005029, e        ,4.969579,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xc52a,0x8216,Status,20,10,1210,725,-0.174603,1851.263428,1051.195679,0,0,0,0,0,0,250.004000,500.050500,379.252469,462.968156,CON,1868800,2048
132,1483136641.914870, e        ,4.021827,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x704a,0x450b,Status,10,5,610,330,0.076923,1092.040894,525.134460,0,0,0,0,0,0,500.012406,1000.005188,477.985875,0.341340,CON,1868800,2048
133,1483136645.015033, e        ,4.989997,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xda2a,0x8c16,Status,21,10,1264,725,-0.174603,1930.261719,1046.894409,0,0,0,0,0,0,240.471766,499.954313,370.450500,462.467312,CON,1868800,2048
134,1483136646.915126, e        ,4.999935,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x7b4a,0x4a0b,Status,11,5,678,330,0.166667,987.212830,422.405487,0,0,0,0,0,0,543.487625,1000.016188,476.029688,0.327180,CON,1868800,2048
135,1483136650.915588, e        ,4.999881,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xef2a,0x9616,Status,21,10,1278,725,-0.124620,1948.846436,1044.824951,0,0,0,0,0,0,281.449469,500.083594,394.963281,462.973656,CON,1868800,2048
136,1483136651.937376, e        ,4.999166,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x864a,0x500b,Status,11,6,664,396,-0.014085,966.561218,528.088074,0,0,0,0,0,0,456.498281,999.976688,475.904250,0.300225,CON,1868800,2048
137,1483136655.937494, e        ,4.977923,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x032b,0xa016,Status,20,10,1210,725,-0.174603,1848.160400,1049.433716,0,0,0,0,0,0,249.997406,499.970906,379.259125,462.997063,CON,1868800,2048
138,1483136657.914963, e        ,4.999911,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x914a,0x550b,Status,11,5,678,330,0.166667,987.217590,422.407532,0,0,0,0,0,0,543.484750,1000.011625,475.971094,0.361663,CON,1868800,2048
139,1483136660.937611, e        ,4.977798,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x172b,0xaa16,Status,20,10,1210,725,-0.174603,1848.206787,1049.460083,0,0,0,0,0,0,249.999594,500.029000,378.111469,462.344531,CON,1868800,2048
140,1483136662.937766, e        ,4.980661,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x9b4a,0x5a0b,Status,10,5,610,330,0.076923,881.810669,424.040100,0,0,0,0,0,0,500.355313,1000.016188,477.948562,0.628952,CON,1868800,2048
141,1483136665.937736, e        ,4.999658,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x2b2b,0xb516,Status,20,11,1210,791,-0.204893,1840.125854,1152.078735,0,0,0,0,0,0,250.000953,542.037063,380.775750,461.320031,CON,1868800,2048
142,1483136667.940913, e        ,4.995731,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xa64a,0x600b,Status,11,6,664,396,-0.014085,967.225830,528.451233,0,0,0,0,0,0,456.201531,999.981813,475.416281,2.122629,CON,1868800,2048
143,1483136670.937656, e        ,4.999967,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x402b,0xbf16,Status,21,10,1264,725,-0.174603,1926.412720,1044.806885,0,0,0,0,0,0,239.152141,499.991188,372.190750,462.467500,CON,1868800,2048
144,1483136673.914873, e        ,4.999989,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xb14a,0x650b,Status,11,5,678,330,0.166667,987.202148,422.400940,0,0,0,0,0,0,543.474375,1000.136000,475.803500,0.576340,CON,1868800,2048
145,1483136675.955047, e        ,4.999989,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x552b,0xc916,Status,21,10,1276,725,-0.131498,1945.604248,1044.802246,0,0,0,0,0,0,238.924422,500.017812,373.398719,463.106125,CON,1868800,2048
146,1483136678.937118, e        ,4.999561,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xbb4a,0x6b0b,Status,10,6,610,396,-0.014085,878.477173,528.046387,0,0,0,0,0,0,500.001406,999.958000,477.616438,0.561396,CON,1868800,2048
147,1483136680.974466, e        ,4.999549,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x692b,0xd416,Status,20,11,1210,804,-0.235294,1840.166016,1169.705566,0,0,0,0,0,0,250.004297,457.866469,380.359844,460.937687,CON,1868800,2048
148,1483136683.937112, e        ,4.999690,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xc54a,0x700b,Status,10,5,610,330,0.076923,878.454468,422.426178,0,0,0,0,0,0,500.022688,1000.024625,477.887969,0.353779,CON,1868800,2048
149,1483136686.005051, e        ,4.969489,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x7d2b,0xde16,Status,20,10,1210,725,-0.174603,1851.296997,1051.214722,0,0,0,0,0,0,249.996000,500.052500,380.387812,463.064719,CON,1868800,2048
150,1483136688.937136, e        ,4.999699,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xcf4a,0x750b,Status,10,5,610,330,0.076923,878.452881,422.425415,0,0,0,0,0,0,499.976187,1000.006625,477.935250,0.400611,CON,1868800,2048
151,1483136691.015096, e        ,4.989934,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x922b,0xe816,Status,21,10,1264,725,-0.174603,1930.286011,1046.907593,0,0,0,0,0,0,240.475625,499.955000,370.350563,462.572375,CON,1868800,2048
152,1483136693.937295, e        ,4.999998,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xda4a,0x7a0b,Status,11,5,664,330,0.076923,966.400391,422.400146,0,0,0,0,0,0,456.584375,1000.011813,475.878094,0.351747,CON,1868800,2048
153,1483136696.915441, e        ,4.999968,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xa72b,0xf216,Status,21,10,1278,725,-0.124620,1948.812500,1044.806641,0,0,0,0,0,0,281.446625,500.049000,395.921656,463.088250,CON,1868800,2048
154,1483136699.914869, e        ,4.022362,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xe44a,0x7f0b,Status,10,5,610,330,0.076923,1091.895752,525.064575,0,0,0,0,0,0,499.993812,1000.004625,477.923656,0.396088,CON,1868800,2048
155,1483136701.937742, e        ,4.999651,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xbb2b,0xfd16,Status,20,11,1210,791,-0.204893,1840.128418,1152.080444,0,0,0,0,0,0,250.000344,542.073938,380.355594,461.182875,CON,1868800,2048
156,1483136704.914882, e        ,4.999999,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xef4a,0x840b,Status,11,5,678,330,0.166667,987.200195,422.400085,0,0,0,0,0,0,543.422750,999.995813,475.925625,0.344770,CON,1868800,2048
157,1483136706.937686, e        ,4.999758,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xcf2b,0x0717,Status,20,10,1210,725,-0.174603,1840.089111,1044.850586,0,0,0,0,0,0,250.000797,500.005094,378.118156,462.819469,CON,1868800,2048
158,1483136709.937309, e        ,4.977567,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0xf94a,0x890b,Status,10,5,610,330,0.076923,882.358765,424.303650,0,0,0,0,0,0,499.999500,1000.030375,477.818188,0.395424,CON,1868800,2048
159,1483136711.937736, e        ,4.999820,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xe42b,0x1117,Status,21,10,1264,725,-0.174603,1926.469238,1044.837524,0,0,0,0,0,0,239.148766,499.975906,374.355563,463.081656,CON,1868800,2048
160,1483136714.937419, e        ,4.999357,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x034b,0x8f0b,Status,10,6,610,396,-0.014085,878.512939,528.067871,0,0,0,0,0,0,499.999687,999.954687,477.830750,2.174217,CON,1868800,2048
161,1483136716.955068, e        ,4.999977,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xf92b,0x1b17,Status,21,10,1276,725,-0.131498,1945.608887,1044.804810,0,0,0,0,0,0,238.928047,500.027312,372.713906,462.648594,CON,1868800,2048
162,1483136719.938530, e        ,4.998818,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x0e4b,0x940b,Status,11,5,664,330,0.076923,966.628540,422.499878,0,0,0,0,0,0,456.588625,1000.027375,475.533687,0.362100,CON,1868800,2048
163,1483136721.974991, e        ,4.999701,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x0d2c,0x2617,Status,20,11,1210,804,-0.235294,1840.109985,1169.669922,0,0,0,0,0,0,250.007094,457.928719,380.400969,461.249125,CON,1868800,2048
164,1483136725.915055, e        ,4.022231,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x184b,0x990b,Status,10,5,610,330,0.076923,1091.931274,525.081726,0,0,0,0,0,0,499.993812,1000.011813,477.923875,0.342422,CON,1868800,2048
165,1483136727.015039, e        ,4.959953,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x212c,0x3017,Status,20,10,1210,725,-0.174603,1854.856323,1053.235840,0,0,0,0,0,0,250.000500,500.030000,378.191562,462.820312,CON,1868800,2048
166,1483136730.915078, e        ,4.999796,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x234b,0x9e0b,Status,11,5,678,330,0.166667,987.240295,422.417236,0,0,0,0,0,0,543.417063,1000.026375,475.869156,0.362334,CON,1868800,2048
167,1483136732.015055, e        ,4.999991,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x362c,0x3a17,Status,21,10,1264,725,-0.174603,1926.403442,1044.801880,0,0,0,0,0,0,240.945188,499.970000,372.364562,462.957375,CON,1868800,2048
168,1483136735.937293, e        ,4.999584,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x2d4b,0xa40b,Status,10,6,610,396,-0.014085,878.473083,528.043884,0,0,0,0,0,0,499.998688,999.962188,477.885375,0.341097,CON,1868800,2048
169,1483136737.915540, e        ,4.999932,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x4b2c,0x4417,Status,21,10,1278,725,-0.124620,1948.826538,1044.814209,0,0,0,0,0,0,280.972656,499.917906,394.169938,462.817563,CON,1868800,2048
170,1483136740.937213, e        ,4.999668,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x374b,0xa90b,Status,10,5,610,330,0.076923,878.458313,422.428040,0,0,0,0,0,0,500.001188,1000.000813,477.935875,0.336634,CON,1868800,2048
171,1483136742.937629, e        ,4.977874,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x5f2c,0x4e17,Status,20,10,1210,725,-0.174603,1848.178589,1049.444092,0,0,0,0,0,0,250.001547,500.082500,379.257156,463.337938,CON,1868800,2048
172,1483136745.937280, e        ,4.999789,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x414b,0xae0b,Status,10,5,610,330,0.076923,878.437012,422.417816,0,0,0,0,0,0,499.998906,1000.037625,477.819656,0.325457,CON,1868800,2048
173,1483136747.937705, e        ,4.999552,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x732c,0x5917,Status,20,11,1210,791,-0.204893,1840.164917,1152.103271,0,0,0,0,0,0,249.997000,542.051000,379.244281,460.766313,CON,1868800,2048
174,1483136750.937397, e        ,4.999835,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x4c4b,0xb30b,Status,11,5,664,330,0.076923,966.431885,422.413940,0,0,0,0,0,0,456.579094,999.957000,475.779562,0.370265,CON,1868800,2048
175,1483136752.937517, e        ,4.999988,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x872c,0x6317,Status,20,10,1210,725,-0.174603,1840.004395,1044.802490,0,0,0,0,0,0,249.999203,500.024812,379.239656,463.213375,CON,1868800,2048
176,1483136756.914879, e        ,4.999995,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x574b,0xb80b,Status,11,5,678,330,0.166667,987.200928,422.400391,0,0,0,0,0,0,543.422000,1000.013812,475.839594,0.343346,CON,1868800,2048
177,1483136757.937801, e        ,4.999735,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0x9b2c,0x6d17,Status,20,10,1210,725,-0.174603,1840.097534,1044.855347,0,0,0,0,0,0,250.001203,500.003094,380.370313,462.770094,CON,1868800,2048
178,1483136761.937332, e        ,4.977566,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x614b,0xbd0b,Status,10,5,610,330,0.076923,882.359009,424.303772,0,0,0,0,0,0,500.002406,1000.011375,477.907500,0.338087,CON,1868800,2048
179,1483136762.937823, e        ,4.999938,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xb02c,0x7717,Status,21,10,1264,725,-0.174603,1926.423828,1044.812988,0,0,0,0,0,0,239.157625,499.994094,374.383375,463.153156,CON,1868800,2048
180,1483136766.937265, e        ,4.977740,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x6b4b,0xc20b,Status,10,5,610,330,0.076923,882.328186,424.288940,0,0,0,0,0,0,500.010688,999.857188,477.971125,2.165300,CON,1868800,2048
181,1483136767.955002, e        ,4.982844,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xc42c,0x8117,Status,20,10,1210,725,-0.174603,1846.335205,1048.397339,0,0,0,0,0,0,250.004250,500.009313,378.512219,463.146531,CON,1868800,2048
182,1483136771.937289, e        ,4.977581,192.168.1.66,192.168.1.110,tcp,56280,502,0,0,cs0,cs0,64,128,0,0,0x754b,0xc70b,Status,10,5,610,330,0.076923,882.356323,424.302490,0,0,0,0,0,0,499.986500,1000.004000,477.908563,0.352068,CON,1868800,2048
183,1483136772.955052, e        ,4.999929,192.168.1.66,192.168.1.120,tcp,53738,502,0,0,cs0,cs0,64,128,0,0,0xd92c,0x8b17,Status,21,10,1276,725,-0.131498,1945.627686,1044.814819,0,0,0,0,0,0,238.911188,500.002406,373.433750,463.045719,CON,1868800,2048
